primaryHazard,city,countyCode,county,stateAbbreviation,zipcode,structureType,yearBuilt,estimatedPurchasePrice,insuranceType,ownerType,id
Flooding,Conroe,339,Montgomery,TX,77304,Residential,1973,509901,NFIP Insurance,Individual,3b5e2e4b-2996-4382-86f0-5075d1ddf676
Flooding,Porter,339,Montgomery,TX,77365,Residential,1970,223337,NFIP Insurance,Individual,477dbb3b-edd2-4b43-9f4e-8f548112f48c
Flooding,Porter,339,Montgomery,TX,77365,Residential,1996,270609,NFIP Insurance,Individual,f40d921f-903c-4442-ae68-5e14cf284792
Flooding,Spring,339,Montgomery,TX,77386,Residential,1974,256767,NFIP Insurance,Individual,8287a3f0-736a-40c2-a561-76267dfa3e7b
Flooding,Magnolia,339,Montgomery,TX,77355,Residential,1980,239172,NFIP Insurance,Individual,7223b7a3-4e64-4dd4-8a1d-4b2738dea217
Flooding,Conroe,339,Montgomery,TX,77302,Residential,1974,142400,NFIP Insurance,Individual,6a0ae302-9ae1-4ca5-b602-bb1ef4ee6fa5
Flooding,Conroe,339,Montgomery,TX,77385,Residential,1970,242457,NFIP Insurance,Individual,14f3b411-b606-4f05-a897-3501fa4820c9
Flooding,New Caney,339,Montgomery,TX,77357,Residential,1977,249026,NFIP Insurance,Individual,1b8ae397-3edd-43fc-b174-82a1ddf347b5
Flooding,Magnolia,339,Montgomery,TX,77355,Residential,2003,375358,NFIP Insurance,Individual,e430946a-c77f-42c9-bda0-5e29b2aefd14
Flooding,Spring,339,Montgomery,TX,77380,Residential,1972,208205,NFIP Insurance,Individual,a76b9abc-a205-4254-ab30-230f908335af
Flooding,Conroe,339,Montgomery,TX,77304,Residential,1973,433890,NFIP Insurance,Individual,06cfb264-5f09-4853-95ba-f4f91ad27c70
Flooding,Milford,9,New Haven,CT,6460,Residential,1935,365479,NFIP Insurance,Individual,d3309635-2e35-4dc5-86ec-56bb97aa4e22
Flooding,New Orleans,71,Orleans,LA,70122,Residential,1970,193990,NFIP Insurance,Individual,785bb6be-2910-4469-a2f7-b8a3f8c8a472
Flooding,New Orleans,71,Orleans,LA,70122,Residential,1951,194670,NFIP Insurance; Private Insurance,Individual,b22a998b-fa69-404f-8c2d-b81ca6174e2e
Flooding,New Orleans,71,Orleans,LA,70122,Residential,1972,204745,NFIP Insurance; Private Insurance,Individual,9ac186e2-30e6-4ec1-aeb5-68abfb754f77
Flooding,New Orleans,71,Orleans,LA,70118,Residential,1935,444578,NFIP Insurance; Private Insurance,Individual,df4676a5-f6ee-443d-b17d-8f4a8725ff37
Flooding,New Orleans,71,Orleans,LA,70114,Residential,1970,204575,NFIP Insurance,Individual,86ee7a89-e0a9-4f15-9cd1-e830e561e0a8
Flooding,New Orleans,71,Orleans,LA,70115,Residential,1920,276533,NFIP Insurance,Individual,27835381-ffc0-48a1-a7e4-85445ecba9e6
Flooding,New Orleans,71,Orleans,LA,70115,Residential,1925,270540,NFIP Insurance,Individual,00557468-1ed1-4513-b7ef-90bbaa0d6d4d
Flooding,New Orleans,71,Orleans,LA,70125,Residential,1949,214440,NFIP Insurance,Individual,791a64cd-c717-4f01-b879-a19d928816e8
Flooding,New Orleans,71,Orleans,LA,70115,Residential,1940,317715,NFIP Insurance,Individual,c7d92e7d-8cb2-4b31-b284-990c0d2f8bfe
Flooding,New Orleans,71,Orleans,LA,70117,Residential,1949,155655,,Individual,e455648e-f173-4112-a04a-41abb22982b5
Flooding,New Orleans,71,Orleans,LA,70122,Residential,1950,269345,NFIP Insurance; Private Insurance,Individual,b58a3b1f-6d47-4d74-80ac-3160b854d2cb
Flooding,New Orleans,71,Orleans,LA,70122,Residential,1962,162075,NFIP Insurance; Private Insurance,Individual,fed2221f-ad5b-4b0e-8b81-d015ff562c26
Flooding,New Orleans,71,Orleans,LA,70115,Residential,1920,238708,NFIP Insurance,Individual,aba048ac-3f37-4488-9ce6-30764084f829
Flooding,Ford Heights,31,Cook,IL,60411,Vacant land,,23870,,Individual,5cba6ea3-ef80-4ebf-b76c-a83806e9ba20
Flooding,Ford Heights,31,Cook,IL,60411,Vacant land,,24150,,Individual,9767bc70-51c5-4738-ad6c-8fa0a0802b6f
Flooding,Ford Heights,31,Cook,IL,60411,Vacant land,,24010,,Individual,386c7f06-6b0e-43c9-905e-053cbf1c99eb
Flooding,Ford Heights,31,Cook,IL,60411,Vacant land,,24010,,Individual,cb3c7203-a10b-4233-8932-6f94425f90e6
Flooding,Ford Heights,31,Cook,IL,60411,Vacant land,,24150,,Individual,d4c76bf6-7d72-4716-9042-6e0e606e1ea3
Flooding,Ford Heights,31,Cook,IL,60411,Vacant land,,24720,,Individual,5a509bf4-8c4b-471c-acb2-7981ce9d8079
Flooding,Ford Heights,31,Cook,IL,60411,Vacant land,,24150,,Individual,babbc778-0964-47fa-8882-2cfbd0c8520c
Flooding,Ford Heights,31,Cook,IL,60411,Vacant land,,24010,,Individual,63fc43bb-01f1-45d1-bd0e-733fb0a6ce2e
Flooding,Ford Heights,31,Cook,IL,60411,Vacant land,,24010,,Individual,bf8ec624-ded0-4f61-8b58-9b32198f5d40
Flooding,Ford Heights,31,Cook,IL,60411,Vacant land,,24890,,Individual,a491b41e-ab8f-4f55-aaca-07e6ddab5e17
Flooding,Ford Heights,31,Cook,IL,60411,Vacant land,,29040,,Individual,6d6b7731-a634-429c-990f-41349f58ed56
Flooding,Ford Heights,31,Cook,IL,60411,Vacant land,,24010,,Corporation,547bdf75-805c-49bd-a195-b8c987068e1f
Flooding,Ford Heights,31,Cook,IL,60411,Vacant land,,24010,,Individual,330e620a-3ba5-44a4-8b0a-543f970688cb
Severe storm,Bayview,55,Kootenai,ID,,Energy,1985,8806547,,Corporation,81ecf066-a81e-435f-a662-dd197eac92e4
Flooding,Ford Heights,31,Cook,IL,60411,Vacant land,,22838,,Individual,866ffa00-67dd-437f-bc39-8bc83bd32f29
Infrastructure failure,Atlantic City,1,Atlantic,NJ,8401,Government,1907,108300,NFIP Insurance,Government,3afe7926-f11c-4ff8-adef-3ed35b07d834
Flooding,Houston,201,Harris,TX,77020,Industrial,1926,317877,,Business,fa14d675-2d6b-486a-b830-a5d0e689838a
Flooding,Houston,201,Harris,TX,77020,Industrial,1968,959192,,Business,9eca9012-21d0-4ead-beae-f9e605f237b0
Flooding,Houston,201,Harris,TX,77020,Residential,1980,30423,,Business,07f74500-599a-497f-9127-6e53cde2446a
Flooding,Houston,201,Harris,TX,77020,Industrial,1920,32408,,Business,4e6ae47d-73cf-4f8d-b5a0-782963a9c2d3
Flooding,Houston,201,Harris,TX,77020,Residential,1938,42682,,Business,ff8616f4-1da2-468a-8113-c0bb98fa8ca0
Flooding,Houston,201,Harris,TX,77020,Residential,2004,69015,,Individual,4d6742d0-6228-466a-ad6e-34d29ac93930
Flooding,Houston,201,Harris,TX,77020,Residential,1940,82420,,Business,8c4ba273-bf99-4c73-95d2-632a611a0989
Flooding,Houston,201,Harris,TX,77020,Residential,1938,88566,,Business,6d59aa89-8a1f-4b52-bab2-90f7066223fe
Flooding,Houston,201,Harris,TX,77020,Residential,1940,86767,,Business,e8c9aa97-0286-49f4-a717-37db34e70c7c
Flooding,Houston,201,Harris,TX,77020,Residential,1945,44218,,Religious institution,5eb3e002-a6aa-4d62-b584-d3097b240fd0
Flooding,Houston,201,Harris,TX,77020,Industrial,1980,54026,,Business,6d8bd5c1-ca5f-4720-92e0-253772037f05
Flooding,Houston,201,Harris,TX,77020,Residential,1924,44497,,Individual,9f0e5f28-c652-4e2e-85ff-b3a70c0fd177
Flooding,Houston,201,Harris,TX,77020,Residential,1920,49130,,Individual,202ce1ee-4e7d-49ac-9177-a3feb321e96c
Flooding,Houston,201,Harris,TX,77020,Residential,1945,49463,,Individual,2aa8d459-cc7d-4f3f-843f-94fc2fb4aab7
Flooding,Houston,201,Harris,TX,77020,Residential,1950,73568,,Business,5fa24af3-f0df-4236-92ae-4672bcc6e534
Flooding,Houston,201,Harris,TX,77020,Residential,1940,53378,,Individual,343366e3-be73-4e89-97c9-36a9d98ff838
Flooding,Houston,201,Harris,TX,77020,Residential,1948,75483,,Individual,a16fd07b-5d30-4f9b-9bac-6fd467fcd2a5
Flooding,Houston,201,Harris,TX,77020,Residential,1940,37187,,Individual,600c5bf9-8a3a-4828-95c7-5800a8ed43a9
Flooding,Houston,201,Harris,TX,77020,Residential,1950,66669,,Business,877bcb6a-9b1e-43c5-bcdc-409e193a305e
Flooding,Houston,201,Harris,TX,77020,Residential,1968,55404,,Business,7b3f2d24-9673-4afe-9279-caaddc951a39
Flooding,Houston,201,Harris,TX,77020,Residential,1936,54225,,Business,c9674968-af0c-4675-a368-00ca681eeadd
Flooding,Smithfield,93,Isle of Wight,VA,23430,Residential,1999,149890,Private Insurance,Individual,93f0e3c3-7265-4567-a909-bae7d5e5f458
Flooding,Amherst,15,Hampshire,MA,1002,Transportation,1956,1823000,,Government,5648b373-23d4-4067-a196-e0943e343d82
Flooding,Pearland,39,Brazoria,TX,77584,Residential,1970,231530,NFIP Insurance,Individual,cf5f5a0d-6cf3-4498-86dc-fe06144719e9
Flooding,New Orleans,71,Orleans,LA,70115,Residential,1940,183890,NFIP Insurance,Individual,cddc3149-4c87-49ae-8fad-027e0a10bca1
Flooding,New Orleans,71,Orleans,LA,70114,Residential,1928,139210,NFIP Insurance,Individual,cf249fe6-873b-471c-a70a-e2c3de9edd14
Flooding,New Orleans,71,Orleans,LA,70115,Residential,1920,226380,NFIP Insurance,Individual,fcf929c0-49d8-4172-9992-35cd99fdfcb3
Flooding,New Orleans,71,Orleans,LA,70125,Residential,1969,326768,NFIP Insurance,Individual,179d63e2-1e0b-4a5a-b033-1a357a9cc352
Flooding,New Orleans,71,Orleans,LA,70125,Residential,1946,380445,NFIP Insurance,Individual,e5f99962-fdfe-4c88-8b37-5a5d17de2c45
Flooding,New Orleans,71,Orleans,LA,70125,Residential,1920,158465,NFIP Insurance,Individual,48a11c2a-c792-422c-a4f5-7941cdb80931
Flooding,New Orleans,71,Orleans,LA,70119,Residential,1958,237943,NFIP Insurance,Individual,93a927ac-9450-4f1b-9a0a-1cdf38b6c77c
Flooding,New Orleans,71,Orleans,LA,70125,Residential,1923,246273,NFIP Insurance,Individual,3d96a797-d16e-47d8-98a3-b8e3691bc195
Flooding,New Orleans,71,Orleans,LA,70127,Residential,1963,131050,NFIP Insurance,Individual,a891f5b7-6098-4b2c-9956-495b39b7bd58
Flooding,New Orleans,71,Orleans,LA,70129,Residential,1968,271810,NFIP Insurance,Individual,d62c316b-8d37-4fc6-8c21-4d07373d69b9
Flooding,New Orleans,71,Orleans,LA,70125,Residential,1971,212443,NFIP Insurance,Individual,9e1d67e9-ba5b-4429-b27c-5acaaeeb6896
Flooding,New Orleans,71,Orleans,LA,70114,Residential,1950,254640,NFIP Insurance,Individual,3271f530-dd0a-4d88-815c-566948b5f23f
Flooding,Pecatonica,201,Winnebago,IL,61063,Transportation,2002,500000,,Government,b4e2e297-9c03-499d-bc42-ffb85367eac9
Flooding,Scituate,23,Plymouth,MA,2066,Residential,1915,171070,,Individual,3554a5e0-2311-47f5-8108-6b30cfb79319
Flooding,Hilton Head Island,13,Beaufort,SC,29928,Residential,1969,172348,NFIP Insurance,Individual,b2d5ceb9-0358-408d-ba3f-135ac6cfb1d6
Flooding,Greenville,45,Greenville,SC,29601,Residential,1972,233315,NFIP Insurance,Individual,9a65f576-d42d-4e96-9da6-8c6983fda357
Flooding,Greenville,45,Greenville,SC,26902,Residential,1962,213323,,Individual,671c10d5-1bf9-4d52-ae08-e6cbdb112f0a
Flooding,Greenville,45,Greenville,SC,26904,Residential,1962,199391,NFIP Insurance,Individual,47ebcf0f-a338-4c89-b2a1-98a0072d4a9e
Flooding,Greenville,45,Greenville,SC,26915,Residential,1955,101565,,Individual,95c8172e-64d9-426e-bb5f-4893997327bb
Flooding,New Orleans,71,Orleans,LA,70122,Residential,1965,210453,NFIP Insurance,Individual,80ea52a7-c0e9-48ae-8443-ce3da1f27d87
Flooding,Lisle,43,DuPage,IL,60532,Residential,1931,130679,NFIP Insurance,Individual,68a55b16-442d-442c-8d6e-3bf2c798592d
Earthquake,Bountiful,11,Davis,UT,84010,Government,1992,142406,Private Insurance,Government,d6a6a3fc-2380-448a-b740-e0fcad89336f
Flooding,Boston,25,Suffolk,MA,2128,Vacant land,,0,,Government,034fb04a-157d-4fdc-b016-5ec7b7c2a77a
Flooding,Hamilton,81,Ravalli,MT,59840,Residential,1994,2385159,,Individual,d8d573c8-db62-4f67-a035-c91607977dd5
Flooding,Hamilton,81,Ravalli,MT,59840,Residential,1997,2385159,,Individual,f2709f92-515a-4db3-8ae7-4a2be563c469
Flooding,Hamilton,81,Ravalli,MT,59840,Residential,1999,2385159,,Individual,7cd0667e-7a18-41ad-a1f6-bbd4de0d8ca0
Flooding,Sioux Falls,99,Minnehaha,SD,57105,Residential,1943,231629,NFIP Insurance,Individual,1765bd72-b00a-4e3e-aa7b-dd32a76758b2
Infrastructure failure,Freehold,25,Monmouth,NJ,7728,Water (potable),1985,1600000,Self-Insured,Government,28e29db3-9bd5-49ae-84d5-e20d0390353f
Flooding,Kenner,51,Jefferson,LA,70065,Residential,1970,162100,NFIP Insurance,Individual,ee47d598-9602-40db-a148-da6b8c1225c8
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1967,239875,NFIP Insurance,Individual,9cb6a32c-7168-410e-a522-fc075b7b533e
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1958,190987,NFIP Insurance,Individual,f0c7918d-6436-415d-9ca5-54d3f3712e7d
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1974,124832,NFIP Insurance,Individual,aea44e31-1ea4-42c2-9637-88529b8a0c1e
Flooding,Orange Beach,3,Baldwin,AL,36561,Residential,1992,143800,NFIP Insurance,Individual,cb610aa6-1b7c-4b8f-8352-e5d1db9259ac
Flooding,Elberta,3,Baldwin,AL,36530,Residential,2003,240200,NFIP Insurance,Individual,634579a5-67a3-4ab7-9370-3d632841b32c
Flooding,Ipswich,9,Essex,MA,1938,Wastewater,1958,14657111,Self-Insured,Government,5ac2549f-dd7c-448e-9f3d-b46b072c0952
Flooding,Silverhill,3,Baldwin,AL,36576,Residential,1992,86400,Private Insurance,Individual,ebeb91a6-7de2-4724-abce-0dbc354f90af
Flooding,Greenville,147,Pitt,NC,27834,Residential,1966,250000,,Individual,54ba55ae-a65d-406f-b3e4-67c70bfbadb2
Flooding,Brunswick,127,Glynn,GA,31520,Residential,1970,54675,NFIP Insurance,Individual,7af340cf-b7b1-4213-9816-f6d184bf4d02
Severe storm,Idaho Falls,19,Bonneville,ID,,Wastewater,1993,183168,,Government,6c2d712b-68bd-4830-bcb2-cd5cbc8e6344
Severe storm,Idaho Falls,19,Bonneville,ID,,Wastewater,1980,183168,,Government,8d344e12-073e-4cba-9e4a-0a04521ca1fa
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1972,218335,NFIP Insurance,Individual,1ce279a6-36bb-4feb-8e26-593eac90c532
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1970,51764,NFIP Insurance,Individual,9adea0f2-8ccf-43c8-81a6-6f479d1fddd7
Flooding,Metairie,51,Jefferson,LA,70001,Residential,1965,231739,NFIP Insurance,Individual,3fa72ee7-0e8a-460a-9a6a-0a26e424246f
Flooding,Grand Isle,51,Jefferson,LA,70358,Residential,1969,149780,NFIP Insurance,Individual,3477944c-1d27-4eda-b8d3-48a35e1c349f
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1968,190987,NFIP Insurance,Individual,93398cf9-9bda-41ca-8cb5-994bb741b666
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1974,211147,NFIP Insurance,Individual,66550718-e7ed-4037-be5e-96cbe407d33f
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1974,176227,NFIP Insurance,Individual,6b1b9ffe-f0e5-4558-b3c8-b83c6bf8f762
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1974,157557,NFIP Insurance,Individual,081856ec-a71d-42a0-9e03-bb1f9e0e1a0a
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1974,194155,NFIP Insurance,Individual,f9704cc7-beb8-48ca-b28e-01a43d2c2be0
Flooding,Metairie,51,Jefferson,LA,70006,Residential,1961,170395,NFIP Insurance,Individual,89fccd2f-acec-4be2-b928-8d720821be47
Flooding,Metairie,51,Jefferson,LA,70006,Residential,1972,245491,NFIP Insurance,Individual,68e29084-e45d-4949-8ca1-dddbc00e4bf6
Flooding,Metairie,51,Jefferson,LA,70006,Residential,1974,208339,NFIP Insurance,Individual,162ed5eb-c60b-40b2-ba80-d7bd20f9b4d2
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1969,167875,NFIP Insurance,Individual,8c784089-be92-485d-b628-1e0ec60d3218
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1970,205891,NFIP Insurance,Individual,07383120-7976-48ea-a74c-e3935e34b1fa
Flooding,Metairie,51,Jefferson,LA,70005,Residential,1970,145355,NFIP Insurance,Individual,5d2384a7-11f7-4997-876d-9f7d97fe2a55
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1970,232265,NFIP Insurance,Individual,4aeccd48-6a44-4814-9b52-f36c296fa211
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1990,186625,NFIP Insurance,Individual,57974e89-5b63-4cef-9473-7dd083bf1d9d
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1978,182775,NFIP Insurance,Individual,b8ba71ba-4e57-4361-9000-885b3344bb92
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1982,176125,NFIP Insurance,Individual,d6d3c30e-5ccd-4de0-b6f8-a4b16fc2d985
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1982,137585,NFIP Insurance,Individual,58ac9a68-272f-45ce-8a0f-1421302f4528
Flooding,Harvey,51,Jefferson,LA,70058,Residential,1960,174375,NFIP Insurance,Individual,4eb78feb-96f2-4459-96ef-e325b12b46ef
Flooding,Kenner,51,Jefferson,LA,70065,Residential,1986,138145,NFIP Insurance,Individual,509f4495-a117-4f92-8ad0-fc64a58b793e
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1962,136885,NFIP Insurance,Individual,dcd38655-62a1-4285-bbe5-946e6f2375e5
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1976,173955,NFIP Insurance,Individual,a88807cc-dca4-4869-a71a-81f5ddd08361
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1975,135065,NFIP Insurance,Individual,c5269751-59bf-49f7-b2ad-fdc54a7233b5
Flooding,Metairie,51,Jefferson,LA,70001,Residential,1974,160985,NFIP Insurance,Individual,b0f8253a-cbc6-4094-a90d-d4cd8b16f030
Flooding,Kenner,51,Jefferson,LA,70065,Residential,1971,140175,NFIP Insurance,Individual,1ec8fc97-f298-4ffd-a71c-8690a1fe0841
Flooding,Metairie,51,Jefferson,LA,70006,Residential,1982,194465,NFIP Insurance,Individual,901f11b3-9521-4ec6-99fa-cd1959cd83b4
Flooding,Metairie,51,Jefferson,LA,70006,Residential,1979,195165,NFIP Insurance,Individual,275d3a58-e83c-491b-a908-9fe4834b5fa8
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1985,138635,NFIP Insurance,Individual,9bac3c6d-d399-440f-9960-77d03c2e9e27
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1962,122375,NFIP Insurance,Individual,6c8cd6d0-8b76-415c-a1b8-f5309037173e
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1983,184735,NFIP Insurance,Individual,d49ea6ce-6e9d-4487-b2fc-95029486535e
Flooding,River Ridge,51,Jefferson,LA,70123,Residential,1972,227995,NFIP Insurance,Individual,0a727779-7b80-4978-9c79-0c9bfcd32349
Flooding,Greenville,147,Pitt,NC,27834,Transportation,1960,849091,,Government,b2c857d5-ff46-4b80-b93f-71e0a5bea670
Flooding,Greenville,147,Pitt,NC,27834,Transportation,1960,849091,,Government,2e2cfc9f-4bb3-4918-af57-58edd9cc91fc
Flooding,Omaha,55,Douglas,NE,,Water/flood,1950,2034636,Private Insurance,Government,b16bb401-fecb-472a-b951-fd2ea7820f16
Flooding,Omaha,55,Douglas,NE,,Water/flood,1950,1895693,Private Insurance,Government,a9391fa7-16fd-42f7-a114-f307c6f59ff0
Flooding,Omaha,55,Douglas,NE,,Water/flood,1950,2132779,Private Insurance,Government,deeff187-bcc7-4d54-90ca-e8b3d1bc6ffb
Flooding,Harvey,51,Jefferson,LA,70058,Residential,1970,291242,NFIP Insurance,Individual,c49df8b2-e1c6-4e0f-a9b6-54425a8b8d5b
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1970,248405,NFIP Insurance,Individual,9a100e20-d94e-4091-8d1b-970052e5e60b
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1964,204267,NFIP Insurance,Corporation,b86d0f32-da6b-4323-817c-15d927b804dc
Flooding,Kenner,51,Jefferson,LA,70062,Residential,1955,159780,NFIP Insurance,Individual,618b3d73-9e33-43e0-84cb-0fddf624d34e
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1966,226189,NFIP Insurance,Individual,5f0d9429-adef-4c5f-ac43-111e0e395dc5
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1962,145958,NFIP Insurance,Individual,9a9fe8fd-f2f7-441d-81aa-f32f303cea34
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1995,204267,NFIP Insurance,Individual,3b36e106-ee55-4b0b-adcb-82b8de6950b6
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1980,175205,NFIP Insurance,Individual,275d7229-a0e4-4627-90ba-62e55787de61
Flooding,Marrero,51,Jefferson,LA,70072,Residential,1958,268346,NFIP Insurance,Individual,18d2edc9-74ac-41a1-b48d-4b634a371734
Flooding,Harvey,51,Jefferson,LA,70058,Residential,1950,244178,NFIP Insurance,Individual,7f46053b-8e87-47de-83a7-16dc699b9fe6
Flooding,Middletown,3,New Castle,DE,19709,Residential,1900,180000,NFIP Insurance,Individual,b7f58bff-219e-4f1e-aaec-d978485a795d
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1974,201499,NFIP Insurance,Individual,90a04216-1411-48f3-91a3-f8724e2ab051
Flooding,Destrehan,89,St. Charles,LA,70047,Residential,1981,237566,NFIP Insurance,Individual,1cad8cb9-83fa-40b7-8d5c-6538abe54ff4
Flooding,Destrehan,89,St. Charles,LA,70047,Residential,1986,303584,NFIP Insurance,Individual,d92be273-9fcc-45c7-b6a4-b27fb44d9a25
Flooding,Destrehan,89,St. Charles,LA,70047,Residential,1977,219432,NFIP Insurance,Individual,2c96727f-bf6a-4636-adb4-226253deb894
Flooding,St. Rose,89,St. Charles,LA,70087,Residential,1983,112110,NFIP Insurance,Individual,3d62a86a-e28c-4b60-92a4-b8967a392648
Flooding,Hahnville,89,St. Charles,LA,70057,Residential,1965,140193,NFIP Insurance,Individual,5402ff50-bbda-4abc-abe5-a2259efa1ca2
Flooding,Hahnville,89,St. Charles,LA,70057,Residential,1978,143580,NFIP Insurance,Individual,8db838f0-b2e4-4003-861a-970758a25365
Flooding,St. Rose,89,St. Charles,LA,70087,Residential,1987,133772,NFIP Insurance,Individual,3777c907-998a-4f50-a7ac-3644083697d0
Flooding,St. Rose,89,St. Charles,LA,70087,Residential,1980,136877,NFIP Insurance,Individual,dca45769-35b5-4047-b643-4654715ac64d
Flooding,Destrehan,89,St. Charles,LA,70047,Residential,1981,142169,NFIP Insurance,Individual,46a37d97-9b98-4f6c-9b8d-09b8a9126647
Flooding,Destrehan,89,St. Charles,LA,70047,Residential,1982,152653,NFIP Insurance,Individual,a9c54f9c-7e95-47d6-96fe-86ec8b7677cf
Flooding,Norco,89,St. Charles,LA,70079,Residential,1957,251184,NFIP Insurance,Individual,fe9245b5-f808-4fe3-b2b8-ae9d002235db
Flooding,Destrehan,89,St. Charles,LA,70047,Residential,1979,198356,NFIP Insurance,Individual,48c796c0-d5c5-4d1c-b383-b9d6b00d59bf
Flooding,Norco,89,St. Charles,LA,70079,Residential,1956,263353,NFIP Insurance,Individual,5b911288-82f8-4691-a7f5-403415f1ccb2
Flooding,Metairie,51,Jefferson,LA,70003,Residential,1977,216187,NFIP Insurance,Individual,8b183515-33f5-4a44-98b3-0870c05df37a
Flooding,Metairie,51,Jefferson,LA,70006,Residential,1978,215675,NFIP Insurance,Individual,40c5aa47-0e2b-4048-9dcb-b58ea028b0bf
